,PS1,PS3,PS4,PS5,EPS1,VS1
1213,158.5507050000015,1.7208329999999907,0.0,9.188152833333355,2496.53583333332,0.6054999999999999
136,157.02330333333302,1.7425663333333292,0.0,8.580081499999949,2402.485433333384,0.6586666666666666
274,156.47508500000035,1.6937363333333177,0.0,8.52169733333336,2404.1918333333715,0.6532999999999999
808,158.21083333333328,1.7926680000000104,0.0,8.978320833333266,2443.83586666678,0.6047333333333335
1260,158.72752833333416,1.7533416666666726,0.0,9.177655666666709,2476.7194666667033,0.6189833333333337
457,156.33617833333244,1.7559458333333318,0.0,8.473860833333354,2387.738000000032,0.6332666666666668
1938,160.93036666666725,2.000267666666663,10.065404833333378,9.835942666666654,2537.3884333333763,0.5355000000000001
22,158.53252166666684,1.7913808333333363,0.0,8.833388333333271,2438.77120000002,0.6217333333333335
670,172.87886500000093,1.0956108333333177,0.000513,8.402254166666674,2608.1581666667025,0.7269333333333334
1321,158.97397166666673,1.8065548333333499,0.0,9.141526000000075,2463.825766666712,0.5992833333333337
1721,160.88914000000054,1.933088499999986,10.142361000000063,9.9083995,2567.7260666667175,0.5397166666666666
1677,160.71169166666635,1.915781666666654,10.082103666666653,9.942989666666614,2577.592633333366,0.5416833333333332
48,157.56483999999944,1.7140006666666558,0.0,8.707593500000007,2417.662566666704,0.6288333333333337
1118,158.56248666666642,1.7572766666666741,0.0,9.119511,2472.545866666701,0.6199333333333333
684,172.8371816666674,1.1228924999999867,0.0,8.404834333333312,2604.2223333333686,0.7221666666666666
249,156.35141666666627,1.6746866666666538,3.516666666666667e-05,8.516812333333382,2415.9507000000713,0.6626833333333332
487,172.77909500000058,1.0802288333333268,0.010461833333333328,8.435779500000008,2633.684200000041,0.7332666666666666
1826,160.3496016666661,1.9167359999999845,10.05876483333333,9.828291999999985,2556.954533333365,0.5434166666666667
1733,160.76856000000046,1.953235833333325,10.112842500000053,9.877989999999997,2552.133566666737,0.5432333333333335
1625,161.03876499999888,2.0099643333333335,0.8646078333333347,9.955895999999983,2544.5711666666975,0.5536166666666668
587,173.2782516666658,1.1127169999999875,0.01649816666666666,8.4104026666666,2598.8769000000434,0.7864500000000002
1453,159.0076700000003,1.7934078333333492,0.0,9.12613216666669,2468.6076000000603,0.5941333333333333
437,156.36827333333346,1.7502320000000007,0.0,8.457776999999982,2386.8972333333795,0.6569666666666668
910,158.34455500000004,1.7880325000000064,0.0,8.997276333333309,2441.126566666706,0.601533333333333
1263,158.72722666666778,1.761167000000007,0.0015825,9.188561333333357,2476.082200000022,0.6083500000000001
724,156.3282383333326,1.7241096666666547,0.0,8.482672499999989,2379.604233333377,0.6059500000000003
49,157.57419999999954,1.7126374999999914,0.0,8.703713333333342,2417.009200000045,0.6278166666666667
1006,158.22848833333387,1.7476536666666638,0.0,9.041279833333366,2458.5858666666672,0.6289166666666669
1636,161.03591333333281,2.0119371666666694,1.099144500000011,9.966959833333283,2547.3466333333668,0.5492
326,156.84191833333364,1.7628506666666766,0.0,8.494282666666724,2392.336866666703,0.654566666666667
1315,159.03540666666618,1.796045500000001,0.06959816666666664,9.14775416666671,2463.7559333333684,0.6057833333333333
1443,159.1109883333339,1.7969961666666756,0.0,9.147173833333374,2467.7839000000217,0.60325
1039,158.7536100000004,1.7882693333333433,0.0,9.050062000000016,2454.8380666666903,0.6194166666666666
558,155.9747833333343,1.6957023333333243,0.11202166666666684,8.372253666666607,2361.7472666667118,0.839066666666667
1681,160.69604999999981,1.9103439999999876,10.094425833333348,9.941777333333283,2577.218966666713,0.5609333333333334
1530,161.0168216666655,2.010661166666668,0.7992395000000037,9.967379499999945,2543.33900000006,0.56835
1425,159.2377000000006,1.791138500000008,0.06267783333333328,9.142119666666678,2457.473233333346,0.6123833333333334
1919,161.00848833333373,1.9991596666666616,8.31861116666665,9.838058499999986,2544.0956333333716,0.5421833333333335
1316,159.0260249999999,1.79804733333334,0.0,9.14321400000004,2464.6875000000036,0.6022499999999997
1432,159.23172833333405,1.7881435000000125,0.009118999999999995,9.130031833333396,2458.5735000000113,0.6016166666666668
1658,161.04737333333262,2.013137166666677,9.274010666666618,9.928926333333337,2541.361866666686,0.5541
2197,161.23561166666704,2.0005343333333347,10.205982166666683,9.97708716666659,2547.4347666666713,0.5500666666666667
747,157.49885833333477,1.758215333333339,0.0,8.846234833333284,2422.9125333333786,0.5929833333333334
990,158.35823166666697,1.7392374999999984,0.0,9.042737833333325,2461.8216333333376,0.6372666666666663
818,158.23199666666588,1.7958321666666794,0.0,8.988496666666618,2448.157066666699,0.5981166666666666
1673,161.1304450000002,2.006188000000005,10.166180500000033,9.93982266666659,2551.5821666667257,0.5506333333333332
888,158.33844833333336,1.7843196666666705,0.0,8.986290999999948,2447.3881666667176,0.60935
1904,161.12974666666727,1.9966980000000034,1.3806190000000012,9.850286833333305,2542.5290666667233,0.5428166666666667
291,156.39994833333373,1.6968753333333215,0.0,8.51057966666672,2402.66873333334,0.6572333333333329
734,156.62058999999985,1.7347195000000002,0.0,8.55011349999997,2390.7926000000284,0.6125500000000001
1257,158.80965666666742,1.7444865000000083,0.0,9.168829166666713,2472.8975333333815,0.6206333333333335
1784,161.06345166666617,1.9991598333333325,10.059371166666672,9.83442399999995,2538.2729666667287,0.5432166666666668
292,156.82731333333302,1.7540234999999957,0.012581666666666668,8.514288333333388,2395.166766666688,0.6790666666666664
461,156.35541166666607,1.7661585000000033,0.0,8.47717300000001,2390.8684000000326,0.6352166666666663
441,156.44085833333304,1.7521414999999991,0.0,8.46348266666669,2387.9448000000257,0.6655000000000001
332,156.8625683333342,1.7523063333333384,0.0,8.504576000000045,2397.5996000000173,0.6465500000000001
240,156.1405383333331,1.6302041666666607,0.0,8.529633166666652,2415.572766666688,0.6481999999999998
1543,161.0239149999999,2.0027459999999935,1.9037299999999937,9.961176833333301,2543.857366666729,0.5592999999999999
1845,160.203954999999,1.9211984999999863,10.063214000000013,9.830042499999944,2556.8390666666846,0.5544166666666666
1307,159.1123183333326,1.8086251666666766,0.0,9.147604666666698,2460.7153666667346,0.6166166666666666
229,156.2233699999996,1.6447154999999847,0.0,8.534127666666667,2420.4797666666923,0.6621333333333331
837,158.27894833333332,1.7971613333333387,0.0,8.995119166666667,2447.737866666662,0.6017166666666666
2123,160.885735,1.9306159999999932,10.129108666666749,9.90483833333332,2551.2250000000613,0.5484999999999999
802,158.17137333333338,1.780506333333339,0.0,8.964155333333307,2443.11466666666,0.6224499999999998
188,157.0485549999993,1.7337076666666584,0.0,8.54689266666667,2396.835933333358,0.6744666666666663
992,158.36722499999996,1.7356228333333323,0.0,9.042022833333382,2465.400000000011,0.6369333333333331
797,158.17347166666696,1.7851396666666748,0.0,8.969364499999976,2442.1566666666486,0.5993999999999999
810,158.23758166666676,1.79778383333334,0.0,8.987284166666631,2450.2304666666732,0.5932
92,157.19572166666683,1.718956499999988,0.0,8.630644000000048,2411.2940666667005,0.6479999999999999
227,156.24249833333275,1.6434956666666516,0.0,8.532600666666644,2418.295033333352,0.6673333333333332
66,157.43817333333368,1.7257039999999981,0.0,8.68352883333338,2410.0885000000335,0.6401500000000001
857,158.31059333333326,1.7864260000000047,0.0,8.988944833333257,2444.337200000034,0.6051999999999998
1887,160.58899833333427,1.9543018333333249,10.09974200000008,9.869232999999962,2552.441300000078,0.5386666666666667
1893,161.20174833333397,1.9964606666666618,10.095969166666713,9.861509166666632,2543.1726666666896,0.5368166666666666
1873,160.61396000000155,1.9636629999999933,10.08877050000004,9.855835333333257,2554.0056666666515,0.5449333333333334
297,157.0783316666675,1.751415,0.0,8.495465166666682,2394.7740333333477,0.6848833333333334
1503,160.9872466666649,2.001538666666664,0.6552301666666631,9.970238833333262,2545.0030333333275,0.5625499999999999
52,157.53197166666655,1.7172071666666622,0.0,8.698417333333332,2416.2641333333722,0.6257000000000001
653,173.00404833333445,1.1058019999999864,0.0,8.390066333333312,2607.4236333333524,0.7264333333333334
1194,158.90703166666688,1.802042666666671,0.0,9.143298500000016,2466.4725333333654,0.6014666666666666
521,172.89179500000114,1.0835036666666553,0.0,8.391467333333344,2617.073599999986,0.7181333333333334
1811,160.4524866666668,1.9041273333333195,10.077206,9.845580999999976,2561.4791333333897,0.5463333333333334
492,172.77978833333432,1.073611333333331,0.0,8.423129833333373,2633.54910000003,0.7267499999999998
228,156.23889333333352,1.6405819999999873,0.0,8.536003666666662,2419.1021333333606,0.6635833333333334
341,156.80404500000157,1.7678181666666726,7.15e-05,8.518084500000079,2396.954000000042,0.6692500000000001
287,156.3997299999998,1.6914456666666513,0.0,8.514567500000013,2404.6412000000178,0.6418666666666665
208,157.00426333333328,1.7416430000000012,0.0,8.528091333333307,2400.4905666666814,0.6602833333333334
388,180.70273000000168,0.8987339999999882,0.0,8.434430666666673,2722.540900000045,0.7390833333333331
765,157.94868166666652,1.7713258333333408,0.0,8.927768000000075,2436.307066666688,0.6027500000000001
967,157.9014533333322,1.7212399999999994,0.0,9.02701349999998,2467.500966666697,0.6284666666666666
238,156.18933499999966,1.6368433333333154,0.0,8.533061166666641,2415.542233333359,0.65965
2120,160.90893000000037,1.9308256666666475,10.124582333333393,9.900447833333285,2553.311900000014,0.5484333333333334
831,158.25427999999957,1.7943296666666728,0.0,8.980619666666625,2442.1533666666937,0.5904999999999999
1286,158.6446449999999,1.7560543333333392,0.0,9.183144500000024,2475.4960000000024,0.6146500000000003
1313,159.06336333333306,1.8027965000000064,0.00010083333333333334,9.153955833333349,2463.188333333339,0.6099500000000001
318,156.80032000000097,1.7520118333333303,0.0,8.47672883333334,2392.2225000000153,0.6519333333333335
493,172.80057333333434,1.0735224999999948,0.0,8.420374000000038,2633.7169000000167,0.7149166666666671
104,157.11286666666612,1.7426335000000002,0.0,8.608500166666627,2404.583800000056,0.6481499999999999
935,158.49673166666736,1.7914840000000076,0.0,9.012317500000021,2451.604900000025,0.6226833333333331
1099,158.13217833333394,1.7370094999999974,0.0,9.119122666666685,2486.3681000000383,0.5893833333333333
1626,161.04466833333245,2.0014433333333286,1.4759501666666686,9.957794166666622,2544.5033333333836,0.5554666666666666
1597,161.02639833333254,2.003625666666669,0.000126,9.946698999999953,2541.043900000033,0.5618166666666667
1941,160.4717916666666,1.9073829999999823,10.0799451666667,9.847249999999887,2567.4885666667287,0.5319333333333333
293,157.10271500000073,1.7451360000000014,0.010901499999999996,8.512391833333387,2397.7553666666713,0.6670666666666665
789,158.17693999999995,1.7863518333333408,0.0,8.970625833333303,2447.1280999999917,0.5973333333333333
230,156.22022833333267,1.6430069999999857,0.0,8.532500166666674,2418.6324333333373,0.6585833333333332
2132,160.84041000000144,1.9267813333333144,10.139583666666702,9.911873166666693,2551.265400000056,0.5514500000000001
485,172.98980166666777,1.074862499999995,0.0,8.43939816666669,2635.5107000000385,0.7384166666666665
1271,158.68239500000044,1.7528968333333366,0.0,9.189753000000005,2480.4234000000397,0.6162666666666667
971,157.90082666666586,1.7154219999999905,0.0,9.023155333333312,2466.177266666683,0.6319166666666667
1962,160.3037499999999,1.922815499999984,10.071171000000051,9.842759833333265,2556.1069666666654,0.5437500000000003
1060,158.67059833333275,1.8047160000000095,0.0,9.064960999999972,2454.4596666667057,0.6052833333333335
29,157.95073500000058,1.7349649999999892,0.0,8.778931666666729,2425.8440333333606,0.6339666666666663
56,157.50518166666652,1.729341999999994,0.0,8.694655166666706,2413.122133333363,0.6404833333333336
531,166.6482733333343,1.2610774999999912,0.0,8.403857166666647,2540.0595666666513,0.6883666666666668
580,156.13519833333385,1.6764381666666568,0.0,8.408294833333295,2367.220166666699,0.6583500000000003
1799,160.89263666666676,1.9848651666666584,10.067268166666706,9.83569366666665,2535.228600000052,0.5523166666666666
2046,161.0271450000007,1.9919441666666646,10.076841666666672,9.847605666666592,2537.07370000001,0.5481833333333334
2079,160.58985499999972,1.8995729999999842,10.120176833333383,9.89234850000003,2565.7992333333623,0.5470833333333334
282,156.37770833333263,1.6852698333333174,0.0,8.517776500000021,2405.7598333333763,0.6553999999999998
2199,161.2353733333329,1.994049500000004,10.205390333333346,9.976495499999938,2547.040400000037,0.5515166666666668
1829,160.2362233333331,1.9227733333333208,10.0594795,9.83026599999997,2556.777300000028,0.5470166666666665
1830,160.20745166666669,1.926231833333321,10.058452500000007,9.829568499999992,2555.27363333337,0.5544500000000003
981,157.8661083333327,1.7371309999999898,0.0,9.03096149999998,2471.597766666699,0.6224000000000002
1613,161.03634499999882,1.9946846666666647,0.0015868333333333338,9.957676166666603,2547.0689666667117,0.5582666666666667
306,156.9581483333343,1.7496096666666738,0.0,8.484778000000036,2394.792200000029,0.6651166666666667
1108,158.13056500000135,1.7314376666666589,0.0,9.12243133333336,2486.1884000000455,0.6107833333333335
1931,160.92460833333342,1.9960774999999928,10.063095333333377,9.832832333333306,2539.6926333333463,0.5391666666666668
786,158.13119833333369,1.7762285000000018,0.0,8.966658833333296,2447.0367999999817,0.5970833333333333
1524,161.02912666666552,2.010691000000003,1.0604968333333407,9.95797616666661,2541.793533333361,0.5648833333333332
931,158.37652999999978,1.7761636666666718,0.0,9.004621833333339,2445.0732666667263,0.6182666666666667
182,157.07725833333242,1.7426821666666614,0.0,8.546519500000016,2392.951833333361,0.6650833333333334
1093,158.2400983333337,1.7335278333333248,0.0,9.11580783333334,2483.4189000000365,0.6149000000000001
2195,161.20731666666674,2.0027903333333357,10.201999000000022,9.971289499999925,2546.288766666638,0.5504166666666667
370,180.41329333333474,0.8856464999999859,0.0,8.460379999999988,2736.731299999992,0.7789500000000003
735,156.74108000000078,1.7399178333333352,0.0,8.586954999999989,2395.207333333374,0.6044833333333332
1468,159.87006333333426,1.9181434999999907,1.3509080000000038,9.619864,2504.2167666667065,0.5987499999999998
1509,161.0024849999992,2.007921500000005,0.39036599999999916,9.964570666666614,2543.640700000021,0.5623666666666666
1452,159.03846166666662,1.802707833333344,0.0,9.134017833333395,2470.4134333333545,0.5996000000000001
233,156.12345499999998,1.6512038333333148,0.0,8.533257166666674,2414.8834000000425,0.6581166666666668
600,156.18277666666555,1.7168609999999913,0.0,8.420795833333376,2371.3807666666926,0.6643666666666665
1504,160.99958833333235,2.0102350000000055,1.5758086666666635,9.970128166666598,2546.0051666666877,0.5624500000000001
721,156.38953666666634,1.721077333333324,0.0,8.477167499999979,2379.6531666667083,0.61875
1350,158.598768333335,1.7391011666666627,0.0,9.179873333333322,2488.469666666666,0.6024333333333333
1876,160.61994666666797,1.9514754999999875,10.095140000000052,9.859062333333286,2553.230833333367,0.5421833333333334
595,156.08928833333263,1.7220834999999937,0.0,8.41460116666666,2364.6069333333994,0.6697666666666666
924,158.37679166666734,1.7903028333333442,0.0,9.005293333333334,2445.0355333333414,0.6233666666666672
280,156.4665883333328,1.6947776666666499,0.0,8.518111666666723,2406.156966666671,0.6571833333333333
1037,158.78103333333286,1.7861823333333477,0.0,9.052148666666735,2455.961266666697,0.62445
1334,158.9936900000007,1.805060333333341,0.0,9.152533333333347,2465.857300000027,0.6054
77,157.31208500000105,1.7268189999999912,0.0,8.6530775,2406.848433333363,0.6415
597,156.1625616666659,1.7219768333333256,0.0,8.41524500000002,2366.3110000000215,0.7094833333333334
184,157.008021666666,1.7283693333333325,0.0,8.54338050000003,2394.655900000045,0.6620166666666664
781,158.1294449999995,1.7838358333333424,0.0,8.96629533333333,2445.6290666666537,0.6001333333333334
1142,158.49394666666743,1.7644138333333397,0.0,9.142429000000062,2473.4456666666874,0.62025
2076,160.58285333333387,1.9016934999999813,10.112424333333406,9.886079666666673,2566.6323666667145,0.5486500000000001
1092,158.22081833333425,1.7286883333333256,0.0,9.113477499999952,2483.6656666667136,0.61425
1765,161.25995499999985,1.9947765000000022,10.08296733333337,9.851362499999949,2538.776200000068,0.5480833333333331
1849,160.71621000000064,1.930820499999986,10.067950666666674,9.835279333333299,2551.2176333333423,0.5589166666666667
1790,160.99546999999973,1.9959318333333338,10.056639833333346,9.828382,2532.305966666711,0.5503833333333332
496,172.77171500000102,1.0683131666666663,0.0,8.416153666666704,2633.8482333333714,0.7102333333333332
1843,160.1872016666664,1.9205979999999836,10.059057999999993,9.828609166666629,2556.7776333333913,0.548316666666667
60,157.4700050000009,1.7252293333333213,0.0,8.69053633333334,2411.981166666717,0.6322666666666666
108,157.0745366666662,1.7325513333333262,0.0,8.604690499999952,2401.597500000029,0.6511666666666668
342,156.85332166666777,1.7610086666666718,0.2547936666666665,8.516541333333384,2398.104866666695,0.6491166666666663
1361,158.5176650000018,1.7360938333333318,0.0,9.171196166666755,2485.220499999933,0.6220666666666669
904,158.3487316666669,1.7854418333333397,0.0,8.992339999999993,2438.655700000029,0.6071833333333333
258,156.5375899999997,1.6863371666666505,0.0,8.51970833333336,2407.6992666667165,0.6579666666666666
1742,160.68377499999997,1.9573309999999935,10.112138833333374,9.878366500000013,2550.7824333333833,0.5469166666666666
1857,160.72864500000094,1.9461651666666604,10.066736666666708,9.835265666666656,2552.8470666667026,0.5577
1754,160.6211333333339,1.948233999999991,10.104058500000045,9.873351666666625,2548.8872000000533,0.5536666666666666
1185,158.95622833333354,1.7975633333333478,0.0,9.140303500000035,2469.068366666682,0.6117666666666668
1934,160.923111666667,1.999821166666668,10.073707666666674,9.841080666666677,2542.893733333354,0.5371666666666666
1901,161.09026333333384,2.0057555000000002,10.082071833333352,9.849883666666583,2541.3871333333723,0.53185
1621,161.0503383333323,1.9977428333333334,3.172609333333337,9.951968999999936,2543.856966666691,0.5543666666666666
9,159.43799666666678,1.8410633333333353,0.0,9.104831499999985,2480.434866666682,0.5716833333333334
1302,159.10435833333287,1.7994286666666752,0.0,9.153352166666672,2464.2783666667056,0.6165999999999998
1630,161.04001166666555,2.0027306666666744,0.816541000000001,9.96483966666664,2547.8646000000313,0.5496666666666667
2054,160.98948833333353,2.0046373333333296,10.080574500000031,9.853972666666586,2539.2465666667144,0.54145
2152,160.68321166666655,1.9428134999999804,10.159398166666637,9.92979833333329,2548.4133000000575,0.5529833333333333
979,157.8663099999996,1.7343253333333277,0.0,9.020584500000028,2466.3944333333725,0.6250666666666668
2093,160.51706499999958,1.902673666666651,10.122217333333396,9.892368166666653,2562.610200000042,0.5477333333333333
1337,158.97725333333358,1.8087506666666775,0.10506333333333331,9.142622333333382,2456.44490000003,0.6062499999999998
1003,158.2787383333336,1.7381325000000034,0.0,9.03984733333334,2460.3278666666974,0.6249333333333333
58,157.4809050000001,1.7237744999999907,0.0,8.693600000000007,2411.0018666666897,0.6441999999999998
25,158.33628166666787,1.73889516666666,0.0,8.799729000000017,2434.6056000000435,0.6361166666666666
210,156.39146166666637,1.6591056666666504,0.0,8.527790333333343,2427.4003000000375,0.6482666666666668
1590,161.03431999999907,2.005750000000005,0.2342919999999999,9.942879499999911,2541.8808000000636,0.5594499999999999
2063,160.95962833333354,1.9935251666666716,10.087750500000038,9.858686333333255,2543.0021333333625,0.5502833333333332
1664,161.16038166666695,2.014937333333336,9.64717283333325,9.936411333333243,2555.559966666687,0.5376999999999998
1848,160.50386666666762,1.9485078333333226,10.07023883333335,9.83826750000003,2549.1041333333756,0.5519666666666668
1251,158.79360333333423,1.7514521666666711,0.0,9.175267833333347,2479.0175000000113,0.6167833333333331
2165,161.39620666666582,1.9769380000000019,10.173159999999992,9.942083666666617,2546.271266666635,0.5537500000000001
1674,160.48119333333293,1.9395869999999853,9.842210499999922,9.940762666666624,2578.00813333335,0.5482500000000001
1225,158.46463333333426,1.7270439999999974,0.0,9.18514883333338,2493.9643333333697,0.6204333333333333
1414,158.64531166666603,1.7653490000000045,0.15618633333333337,9.154523833333348,2467.70536666669,0.6064000000000003
709,156.41714833333253,1.7092998333333314,0.0,8.4524055,2374.957566666743,0.6324000000000001
723,156.35408666666612,1.724477833333333,0.0,8.481485499999991,2380.678866666691,0.6273000000000001
375,172.66841333333485,1.1466566666666569,0.0,8.446448333333349,2634.619533333385,0.7519000000000002
903,158.33676500000004,1.7959120000000057,0.0,8.988547166666601,2441.738933333377,0.6098999999999998
196,157.00610999999975,1.7361873333333235,0.0,8.538698666666688,2399.5989666666865,0.6707999999999998
1892,161.1967316666669,1.997016833333339,10.09771816666666,9.865568499999972,2544.9561666667432,0.5397833333333332
1477,160.5675016666679,1.979637333333318,0.3731253333333326,9.846214999999951,2534.384433333337,0.5690833333333333
1913,161.02566833333418,2.0025268333333357,2.9426611666666536,9.844395833333294,2541.6662666666507,0.5334833333333335
1972,160.18959666666666,1.9302623333333104,10.057210333333352,9.831073833333344,2555.6648000000437,0.5430833333333334
125,156.99448833333292,1.7333918333333354,0.0,8.585156833333315,2400.496633333361,0.6518666666666666
1056,158.65687833333283,1.7972590000000108,0.0,9.055852666666674,2447.3605000000584,0.6092500000000002
1650,161.03213333333247,1.997414666666674,0.7066199999999982,9.949000666666606,2545.0716333333467,0.5575499999999999
1981,160.47127666666682,1.9508286666666497,10.052727333333339,9.82397750000003,2543.7473000000605,0.5410833333333335
170,157.12004166666574,1.7410641666666622,0.0,8.559046499999988,2400.6018000000017,0.6696000000000001
1068,158.61272499999947,1.8049478333333455,0.0,9.071619666666644,2458.9563666666813,0.6072333333333334
468,156.55212166666612,1.74241783333333,0.0,8.47122350000002,2392.2572666667406,0.6459500000000001
2033,161.09764000000072,2.0060063333333336,10.080181333333366,9.849745333333264,2540.5399666667254,0.5519000000000001
183,156.98540499999888,1.7416619999999958,0.0,8.544566500000007,2393.108633333348,0.6640333333333331
55,157.54221166666616,1.7315649999999945,0.0,8.696124333333298,2415.1581333333625,0.6352000000000001
477,173.06780666666762,1.108876666666657,0.0,8.477328666666688,2643.4023000000234,0.7332833333333334
298,157.071503333334,1.739255333333336,0.0,8.490580166666671,2394.215433333361,0.6790499999999997
1105,158.16008833333385,1.7304566666666552,0.0,9.11715466666666,2480.7054000000385,0.6188833333333335
217,156.80132666666705,1.6411494999999934,0.0,8.536730666666681,2428.288933333356,0.6597666666666664
783,158.11738000000022,1.784334833333344,0.0,8.970650666666646,2445.766433333329,0.6028000000000002
1963,160.30730333333298,1.9301968333333226,10.07502033333338,9.84622916666657,2560.6328999999905,0.5369166666666668
15,158.8642400000003,1.8023994999999984,0.0,8.890655333333408,2459.5113666667007,0.5823666666666666
1412,158.68332333333308,1.7624561666666683,0.006271833333333336,9.16025633333339,2467.659400000021,0.6136166666666668
914,158.36944000000085,1.789080833333347,0.0,8.998550499999991,2442.1399333333256,0.6161333333333334
1899,161.18679333333375,1.9997854999999993,10.085573500000018,9.853016999999936,2542.3769000000293,0.5337333333333336
1121,158.5979650000001,1.7519056666666672,0.0,9.113320000000025,2466.1657666667015,0.6264833333333336
498,172.72151166666742,1.089325666666654,0.0,8.417839666666683,2633.517200000038,0.7266666666666667
650,172.70636500000052,1.1019379999999828,0.0,8.395145499999998,2604.717166666698,0.7338000000000001
603,156.21014499999936,1.7133599999999876,9.533333333333334e-05,8.428932166666685,2369.9707333333913,0.6504000000000002
1349,158.58670166666815,1.742256666666669,0.0,9.181470166666656,2488.63683333334,0.6073166666666666
275,156.47464666666696,1.6910926666666544,0.0,8.519653166666696,2405.477500000068,0.6561833333333331
720,156.38537999999932,1.7171069999999868,0.0,8.473954333333367,2378.1141333333703,0.6238499999999997
1948,160.49212333333278,1.910307499999988,10.085908166666677,9.85546783333328,2565.9152666667137,0.5392166666666667
982,157.886551666666,1.7270041666666585,0.0,9.030977499999986,2471.505766666704,0.6243500000000002
2126,160.8171983333335,1.930397499999984,10.123190000000056,9.896838999999948,2547.960800000079,0.55345
1540,161.02846499999873,2.0084831666666707,1.9221035000000033,9.96927016666658,2543.436900000054,0.5648
630,155.45522666666702,1.6259288333333257,0.0,8.398763166666646,2385.3296666667,0.6493166666666667
1217,158.54659833333483,1.7271439999999951,0.0,9.188346166666651,2495.4629333333723,0.6083833333333335
1083,158.29372833333332,1.7225906666666593,0.0,9.113887666666662,2487.330300000021,0.6144000000000001
850,158.30114666666617,1.7924115000000032,0.0,8.994200333333318,2447.635133333399,0.6043833333333332
1653,161.04794499999926,2.008050333333337,0.7859359999999982,9.937680999999897,2542.090533333396,0.5627
725,156.33472666666614,1.7306144999999908,4.3333333333333334e-05,8.483035333333317,2380.6231666666927,0.6277666666666667
787,158.14437833333363,1.7849773333333363,0.0,8.966373499999968,2446.764633333325,0.6016333333333332
155,156.95256999999967,1.725325833333334,0.0,8.569051999999957,2401.126266666703,0.6593
2034,161.10007166666682,2.0048661666666776,10.076358666666698,9.846001999999919,2540.7224333333675,0.5482833333333332
1684,160.66795666666658,1.9076913333333207,10.174320333333315,9.943510166666595,2579.5230666666566,0.5507666666666665
107,157.0805033333325,1.7350576666666684,0.0,8.60426133333327,2402.313700000039,0.6388833333333334
1929,160.92297833333342,2.000682666666663,10.062112666666673,9.83118766666661,2537.712766666709,0.5373166666666667
1860,160.62675333333377,1.949117333333328,10.06994100000002,9.840374499999959,2552.4742666666966,0.5515666666666665
1090,158.22178666666744,1.727976499999994,0.0,9.118269500000004,2486.3469000000396,0.6150000000000001
1157,158.89958833333395,1.8108031666666686,0.0,9.143989000000044,2461.5386666666986,0.6222999999999999
1172,159.0112683333336,1.8084393333333357,0.0,9.136537000000043,2470.8576000000166,0.6110666666666666
31,157.9004283333332,1.7334390000000013,0.0,8.763220000000079,2424.278466666699,0.6265999999999999
417,155.64172833333276,1.682527166666653,0.0,8.425122333333366,2387.986066666705,0.6527499999999998
2060,160.95728000000074,2.0053160000000028,10.07696983333338,9.84998549999991,2537.3739000000387,0.5404166666666665
605,156.24250333333313,1.712648499999989,0.0,8.435773833333394,2370.2159666666716,0.6571
1662,161.01685499999843,2.0125570000000046,9.582189333333389,9.926795166666697,2545.035366666682,0.5383
285,156.40939666666637,1.684817499999984,0.0,8.512464666666697,2406.052433333398,0.6548833333333332
1078,158.31355000000073,1.7276736666666666,0.0,9.10549649999997,2485.115733333363,0.6126333333333333
2105,160.38795499999958,1.9211399999999819,10.126771166666742,9.900268166666576,2562.793066666709,0.5453166666666666
599,156.148141666667,1.7228476666666583,0.0,8.418392666666676,2370.3233000000505,0.7175333333333335
1171,159.00586333333325,1.8069633333333408,0.0,9.140111500000065,2470.187233333364,0.6137833333333337
1638,161.05984333333222,1.995850499999997,2.6633643333333326,9.962793166666644,2547.4671333333545,0.5471166666666668
2186,161.2058533333324,1.993402833333332,10.190874499999987,9.958827833333366,2542.2990333333096,0.5474833333333334
794,158.15729166666762,1.7852878333333413,0.0,8.96391599999995,2442.2478333333856,0.6037499999999998
1436,159.12482500000004,1.796747000000016,0.0,9.103273666666611,2452.3017000000295,0.6142666666666667
2143,160.73221500000065,1.9395683333333196,10.150458333333383,9.921120333333365,2551.615233333368,0.5506333333333333
744,157.36389666666673,1.7570500000000029,0.0,8.80633316666665,2420.1747666667106,0.5951000000000001
1561,161.01504166666592,2.0124939999999976,1.1717778333333315,9.959276500000016,2545.6020666666936,0.5611333333333332
7,159.61445166666644,1.8748941666666623,0.0,9.194159166666767,2489.421533333364,0.5720000000000002
861,158.32883666666683,1.7865645000000123,0.0,9.002566666666626,2449.0202000000563,0.6031166666666666
975,157.87248666666602,1.7365933333333323,0.0,9.025096833333329,2464.911666666697,0.6283833333333333
67,157.4143650000007,1.7253839999999965,0.0,8.682046333333377,2410.5500000000284,0.6389000000000001
1676,160.71197000000006,1.9173946666666501,9.625431166666711,9.941409999999914,2577.7545000000728,0.5499999999999999
1648,161.03598499999922,1.998763500000008,0.49840433333333445,9.948349333333288,2543.8055333333787,0.5567666666666667
51,157.54615833333372,1.7225358333333196,0.0,8.695814333333324,2415.6082333333397,0.6599
1632,161.02900833333211,2.004001666666668,0.5584163333333297,9.959494999999993,2547.7676666667085,0.5436666666666666
941,158.5038833333337,1.7838656666666683,0.0,9.002119666666667,2446.365433333365,0.6058833333333332
